AllDepartments,Areas,Building,CoursePrefix,Credits,DOW,DOWSort,Department,HasBio,InstructionMethod,Instructors,InstructorsFullName,IsWritingIntensive,Level,Location,MaxSeats,Meetings,OfferingName,OpenSeats,Repeatable,SSS_SectionsID,SchoolName,SeatsAvailable,SectionCoReqNotes,SectionCoRequisites,SectionDetails,SectionName,SectionRegRestrictions,Status,SubDepartment,Term,TermStartDate,Term_IDR,Term_JSS,TimeOfDay,Title,Waitlisted
EN Applied Mathematics & Statistics,"EQ, Science and Data","Bloomberg, Maryland",EN,4.00,7,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",A. Athreya,"Athreya, Avanti P",No,Upper Level Undergraduate,Homewood Campus,24,"MW 1:30PM - 2:45PM, T 9:00AM - 9:50AM",EN.553.430,8,N,783060,Whiting School of Engineering,8/24,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Mathematical Statistics,0
EN Applied Mathematics & Statistics,"EQ, Science and Data",Maryland,EN,4.00,7,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",A. Athreya,"Athreya, Avanti P",No,Upper Level Undergraduate,Homewood Campus,25,"MW 1:30PM - 2:45PM, T 12:00PM - 12:50PM",EN.553.430,1,N,783061,Whiting School of Engineering,1/25,,,,02,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Mathematical Statistics,0
EN Applied Mathematics & Statistics,"EQ, Science and Data","Shaffer, Wyman Park",EN,4.00,7,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",A. Athreya,"Athreya, Avanti P",No,Upper Level Undergraduate,Homewood Campus,19,"MW 12:00PM - 1:15PM, T 12:00PM - 12:50PM",EN.553.431,11,N,783123,Whiting School of Engineering,11/19,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Honors Mathematical Statistics,0
EN Applied Mathematics & Statistics,"EQ, Science and Data",Gilman,EN,3.00,5,01^12:00:00,EN Applied Mathematics & Statistics,,In-person,S. Kushnarev,"Kushnarev, Sergey",No,Upper Level Undergraduate,Homewood Campus,32,MW 12:00PM - 1:15PM,EN.553.432,24,N,783110,Whiting School of Engineering,24/32,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Bayesian Statistics,0
EN Applied Mathematics & Statistics,"EQ, Science and Data","Maryland, Olin",EN,4.00,7,01^16:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person","A. Nakade, J. Spall","Nakade, Apurva; Spall, James Charles",No,Upper Level Undergraduate,Homewood Campus,15,"MW 4:30PM - 5:45PM, T 6:00PM - 6:50PM",EN.553.433,3,N,783054,Whiting School of Engineering,3/15,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Monte Carlo Methods,0
EN Applied Mathematics & Statistics,"EQ, Science and Data",Gilman,EN,4.00,26,02^16:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",S. Acharya,"Acharya, Subas",No,Upper Level Undergraduate,Homewood Campus,6,"TTh 4:30PM - 5:45PM, F 1:30PM - 2:20PM",EN.553.434,3,N,792275,Whiting School of Engineering,3/6,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Elements of Statistical Learning,0
EN Applied Mathematics & Statistics,"EQ, Science and Data","Hodson, Maryland",EN,4.00,13,01^08:35:00,EN Applied Mathematics & Statistics,,"In-person, In-person",T. Budavari,"Budavari, Tamas",No,Upper Level Undergraduate,Homewood Campus,24,"MW 8:35AM - 9:50AM, Th 3:00PM - 3:50PM",EN.553.436,2,N,783050,Whiting School of Engineering,2/24,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Introduction to Data Science,0
EN Applied Mathematics & Statistics,"EQ, Science and Data",Hodson,EN,4.00,13,01^08:35:00,EN Applied Mathematics & Statistics,,"In-person, In-person",T. Budavari,"Budavari, Tamas",No,Upper Level Undergraduate,Homewood Campus,21,"MW 8:35AM - 9:50AM, Th 4:30PM - 5:20PM",EN.553.436,2,N,783051,Whiting School of Engineering,2/21,,,,02,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Introduction to Data Science,0
EN Applied Mathematics & Statistics,"EQ, Science and Data",Maryland,EN,4.00,26,02^09:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person","S. Acharya, J. Miller","Acharya, Subas; Miller, John C",No,Upper Level Undergraduate,Homewood Campus,24,"TTh 9:00AM - 10:15AM, F 9:00AM - 9:50AM",EN.553.442,14,N,783058,Whiting School of Engineering,14/24,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Morning,Investment Science,0
EN Applied Mathematics & Statistics,"EQ, Science and Data",Maryland,EN,4.00,26,02^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",R. Galeeva,"Galeeva, Roza",No,Upper Level Undergraduate,Homewood Campus,39,"TTh 12:00PM - 1:15PM, F 3:00PM - 3:50PM",EN.553.444,34,N,783057,Whiting School of Engineering,34/39,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Introduction to Financial Derivatives,0
EN Applied Mathematics & Statistics,"Q, Science and Data","Bloomberg, Wyman Park",EN,4.00,13,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",B. Castello,"Castello, Beryl",No,Upper Level Undergraduate,Homewood Campus,4,"MW 12:00PM - 1:15PM, Th 9:00AM - 9:50AM",EN.553.471,1,N,783064,Whiting School of Engineering,1/4,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Combinatorial Analysis,0
EN Applied Mathematics & Statistics,"EQ, Science and Data","Krieger, Shaffer",EN,4.00,29,01^10:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",M. Micheli,"Micheli, Mario",No,Upper Level Undergraduate,Homewood Campus,15,"MWF 10:00AM - 10:50AM, Th 9:00AM - 9:50AM",EN.553.480,4,N,783790,Whiting School of Engineering,4/15,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Morning,Numerical Linear Algebra,0
EN Applied Mathematics & Statistics,"EQ, Science and Data",Maryland,EN,3.00,10,02^15:00:00,EN Applied Mathematics & Statistics,,In-person,D. Naiman,"Naiman, Dan Q",No,Upper Level Undergraduate,Homewood Campus,15,TTh 3:00PM - 4:15PM,EN.553.488,4,N,783079,Whiting School of Engineering,4/15,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Computing for Applied Mathematics,0
EN Applied Mathematics & Statistics,"EQ, Science and Data","Latrobe, Shaffer",EN,4.00,29,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",Y. Sukurdeep,"Sukurdeep, Yashil",No,Upper Level Undergraduate,Homewood Campus,9,"MWF 1:30PM - 2:20PM, Th 12:00PM - 12:50PM",EN.553.491,4,N,783750,Whiting School of Engineering,4/9,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Dynamical Systems,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,D. Fishkind,"Fishkind, Donniell",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,10,Y,783381,Whiting School of Engineering,10/10,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,T. Budavari,"Budavari, Tamas",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,9,Y,783382,Whiting School of Engineering,9/10,,,,02,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,E. Scheinerman,"Scheinerman, Ed",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,10,Y,783383,Whiting School of Engineering,10/10,,,,03,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,J. Wierman,"Wierman, John Charles",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,9,Y,783384,Whiting School of Engineering,9/10,,,,04,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,N. Charon,"Charon, Nicolas",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,10,Y,783385,Whiting School of Engineering,10/10,,,,05,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,Y. Xu,"Xu, Yanxun",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,9,Y,783386,Whiting School of Engineering,9/10,,,,06,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,J. Spall,"Spall, James Charles",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,7,Y,783387,Whiting School of Engineering,7/10,,,,07,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,A. Clark,"Clark, Antwan D.",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,10,Y,783388,Whiting School of Engineering,10/10,,,,08,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,E. Fertig,"Fertig, Elana",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,10,Y,783389,Whiting School of Engineering,10/10,,,,09,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,B. Castello,"Castello, Beryl",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,10,Y,783390,Whiting School of Engineering,10/10,,,,10,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,Z. Lubberts,"Lubberts, Zachary",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,10,Y,783391,Whiting School of Engineering,10/10,,,,11,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,M. Micheli,"Micheli, Mario",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,10,Y,783392,Whiting School of Engineering,10/10,,,,12,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,M. Maggioni,"Maggioni, Mauro",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,10,Y,783393,Whiting School of Engineering,10/10,,,,13,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,F. Torcaso,"Torcaso, Fred",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,10,Y,783394,Whiting School of Engineering,10/10,,,,14,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,H. Geman,"Geman, Helyette esther",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,10,Y,783395,Whiting School of Engineering,10/10,,,,16,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,S. Kushnarev,"Kushnarev, Sergey",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,8,Y,813034,Whiting School of Engineering,8/10,,,,17,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,J. Tonelli Cueto,"Tonelli Cueto, Josue",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,9,Y,815062,Whiting School of Engineering,9/10,,,,18,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,D. Fishkind,"Fishkind, Donniell",No,Independent Academic Work,Homewood Campus,5,,EN.553.501,5,Y,783396,Whiting School of Engineering,5/5,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Senior Thesis,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,A. Clark,"Clark, Antwan D.",No,Independent Academic Work,Homewood Campus,5,,EN.553.501,5,Y,783397,Whiting School of Engineering,5/5,,,,02,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Senior Thesis,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,D. Naiman,"Naiman, Dan Q",No,Independent Academic Work,Homewood Campus,5,,EN.553.501,5,Y,783398,Whiting School of Engineering,5/5,,,,03,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Senior Thesis,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,T. Budavari,"Budavari, Tamas",No,Independent Academic Work,Homewood Campus,5,,EN.553.501,5,Y,783399,Whiting School of Engineering,5/5,,,,04,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Senior Thesis,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,D. Fishkind,"Fishkind, Donniell",No,Independent Academic Work,Homewood Campus,5,,EN.553.502,5,Y,783400,Whiting School of Engineering,5/5,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Undergraduate Independent Study,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,L. Ruiz,"Ruiz, Luana Ianara",No,Independent Academic Work,Homewood Campus,5,,EN.553.502,5,Y,813957,Whiting School of Engineering,5/5,,,,02,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Undergraduate Independent Study,N/A
EN Applied Mathematics & Statistics,"Q, Science and Data",,EN,3.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,L. Younes,"Younes, Laurent",No,Independent Academic Work,Homewood Campus,10,,EN.553.506,7,N,783712,Whiting School of Engineering,7/10,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Capstone Experience in Data Science,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,D. Fishkind,"Fishkind, Donniell",No,Upper Level Undergraduate,Homewood Campus,10,,EN.553.512,10,Y,783401,Whiting School of Engineering,10/10,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Group Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,E. Scheinerman,"Scheinerman, Ed",No,Upper Level Undergraduate,Homewood Campus,10,,EN.553.512,10,Y,783402,Whiting School of Engineering,10/10,,,,02,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Group Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,D. Naiman,"Naiman, Dan Q",No,Upper Level Undergraduate,Homewood Campus,10,,EN.553.512,10,Y,783403,Whiting School of Engineering,10/10,,,,03,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Group Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,Y. Xu,"Xu, Yanxun",No,Upper Level Undergraduate,Homewood Campus,10,,EN.553.512,10,Y,783404,Whiting School of Engineering,10/10,,,,04,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Group Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 2.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,J. Lim,"Lim, Josiah",No,Independent Academic Work,Homewood Campus,20,,EN.553.513,10,N,783847,Whiting School of Engineering,10/20,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Directed Reading in Applied Mathematics,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00,0,99,EN Applied Mathematics & Statistics,,In-person,Y. Xu,"Xu, Yanxun",No,Independent Academic Work,Homewood Campus,5,,EN.553.552,4,N,783405,Whiting School of Engineering,4/5,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Undergraduate Internship,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00,0,99,EN Applied Mathematics & Statistics,,In-person,A. Basu,"Basu, Amitabh",No,Independent Academic Work,Homewood Campus,5,,EN.553.552,4,N,783406,Whiting School of Engineering,4/5,,,,02,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Undergraduate Internship,N/A
EN Applied Mathematics & Statistics,Q,Krieger,EN,3.00,17,01^17:00:00,EN Applied Mathematics & Statistics,,In-person,A. Clark,"Clark, Antwan D.",No,Graduate,Homewood Campus,14,MF 5:00PM - 6:15PM,EN.553.601,9,N,783735,Whiting School of Engineering,9/14,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Introduction to Research in Applied Mathematics and Statistics,0
EN Applied Mathematics & Statistics,Q,"Ames, Maryland",EN,4.00,18,02^18:00:00,EN Applied Mathematics & Statistics,,"Lecture, Lecture",A. Kearsley,"Kearsley, Anthony José",No,Graduate,Homewood Campus,25,"T 6:00PM - 8:30PM, F 10:00AM - 10:50AM",EN.553.602,0,N,783840,Whiting School of Engineering,0/25,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Research and Design in Applied Mathematics: Data Mining,0
EN Applied Mathematics & Statistics,Q,"Ames, Maryland",EN,4.00,18,02^18:00:00,EN Applied Mathematics & Statistics,,"Lecture, Lecture",A. Kearsley,"Kearsley, Anthony José",No,Graduate,Homewood Campus,24,"T 6:00PM - 8:30PM, F 10:00AM - 10:50AM",EN.553.602,15,N,783841,Whiting School of Engineering,15/24,,,,02,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Research and Design in Applied Mathematics: Data Mining,0
EN Applied Mathematics & Statistics,EQ,"Krieger, Wyman Park",EN,4.00,5,01^10:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",A. Athreya,"Athreya, Avanti P",No,Graduate,Homewood Campus,11,"MW 10:30AM - 11:45AM, M 6:30PM - 7:20PM",EN.553.604,5,N,792278,Whiting School of Engineering,5/11,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Foundational Methods in Applied Mathematics,0
EN Applied Mathematics & Statistics,EQ,Shaffer,EN,4.00,21,01^15:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",S. Kushnarev,"Kushnarev, Sergey",No,Graduate,Homewood Campus,9,"MW 3:00PM - 4:15PM, F 3:00PM - 3:50PM",EN.553.613,9,N,783066,Whiting School of Engineering,9/9,,,,01,,Canceled,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Applied Statistics & Data Analysis I,0
EN Applied Mathematics & Statistics,EQ,"Latrobe, Remsen Hall",EN,4.00,21,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",K. O'Hare,"O'Hare, Kaiying",No,Graduate,Homewood Campus,40,"MW 1:30PM - 2:45PM, F 10:00AM - 10:50AM",EN.553.613,1,N,783067,Whiting School of Engineering,1/40,,,,02,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Applied Statistics & Data Analysis I,0
EN Applied Mathematics & Statistics,EQ,"Gilman, Remsen Hall",EN,4.00,21,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",K. O'Hare,"O'Hare, Kaiying",No,Graduate,Homewood Campus,39,"MW 1:30PM - 2:45PM, F 9:00AM - 9:50AM",EN.553.613,4,N,783068,Whiting School of Engineering,4/39,,,,03,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Applied Statistics & Data Analysis I,0
EN Applied Mathematics & Statistics,EQ,"Remsen Hall, Shaffer",EN,4.00,21,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",K. O'Hare,"O'Hare, Kaiying",No,Graduate,Homewood Campus,35,"MW 1:30PM - 2:45PM, F 3:00PM - 3:50PM",EN.553.613,6,N,799462,Whiting School of Engineering,6/35,,,,04,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Applied Statistics & Data Analysis I,0
EN Applied Mathematics & Statistics,EQ,"Krieger, Shaffer",EN,4.00,29,01^15:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",F. Torcaso,"Torcaso, Fred",No,Graduate,Homewood Campus,4,"MWF 3:00PM - 3:50PM, Th 4:30PM - 5:20PM",EN.553.620,0,N,783071,Whiting School of Engineering,0/4,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Probability,0
EN Applied Mathematics & Statistics,EQ,"Krieger, Shaffer",EN,4.00,29,01^15:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",F. Torcaso,"Torcaso, Fred",No,Graduate,Homewood Campus,24,"MWF 3:00PM - 3:50PM, Th 4:30PM - 5:20PM",EN.553.620,6,N,783072,Whiting School of Engineering,6/24,,,,02,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Probability,0
EN Applied Mathematics & Statistics,EQ,"Krieger, Maryland",EN,4.00,29,01^15:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",F. Torcaso,"Torcaso, Fred",No,Graduate,Homewood Campus,21,"MWF 3:00PM - 3:50PM, Th 9:00AM - 9:50AM",EN.553.620,3,N,783073,Whiting School of Engineering,3/21,,,,03,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Probability,0
EN Applied Mathematics & Statistics,Q,"Hodson, Maryland",EN,4.00,14,02^15:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",J. Miller,"Miller, John C",No,Graduate,Homewood Campus,4,"TTh 3:00PM - 4:15PM, W 6:00PM - 6:50PM",EN.553.627,1,N,783074,Whiting School of Engineering,1/4,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Stochastic Processes and Applications to Finance I,N/A
EN Applied Mathematics & Statistics,Q,"Hodson, Maryland",EN,4.00,14,02^15:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",J. Miller,"Miller, John C",No,Graduate,Homewood Campus,45,"TTh 3:00PM - 4:15PM, W 6:00PM - 6:50PM",EN.553.627,11,N,783075,Whiting School of Engineering,11/45,,,,02,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Stochastic Processes and Applications to Finance I,0
EN Applied Mathematics & Statistics,Q,Hodson,EN,4.00,26,02^15:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",J. Miller,"Miller, John C",No,Graduate,Homewood Campus,35,"TTh 3:00PM - 4:15PM, F 9:00AM - 9:50AM",EN.553.627,5,N,812295,Whiting School of Engineering,5/35,,,,03,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Stochastic Processes and Applications to Finance I,0
EN Applied Mathematics & Statistics,EQ,"Maryland, Shaffer",EN,4.00,7,01^15:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",A. Athreya,"Athreya, Avanti P",No,Graduate,Homewood Campus,24,"MW 3:00PM - 4:15PM, T 1:30PM - 2:20PM",EN.553.630,19,N,783077,Whiting School of Engineering,19/24,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Mathematical Statistics,0
EN Applied Mathematics & Statistics,EQ,Maryland,EN,4.00,7,01^15:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",A. Athreya,"Athreya, Avanti P",No,Graduate,Homewood Campus,25,"MW 3:00PM - 4:15PM, T 6:00PM - 6:50PM",EN.553.630,25,N,783078,Whiting School of Engineering,25/25,,,,02,,Canceled,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Mathematical Statistics,0
EN Applied Mathematics & Statistics,EQ,Gilman,EN,3.00,5,01^12:00:00,EN Applied Mathematics & Statistics,,In-person,S. Kushnarev,"Kushnarev, Sergey",No,Graduate,Homewood Campus,8,MW 12:00PM - 1:15PM,EN.553.632,5,N,783111,Whiting School of Engineering,5/8,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Bayesian Statistics,N/A
EN Applied Mathematics & Statistics,EQ,Krieger,EN,3.00,5,01^16:30:00,EN Applied Mathematics & Statistics,,In-person,S. Kushnarev,"Kushnarev, Sergey",No,Graduate,Homewood Campus,85,MW 4:30PM - 5:45PM,EN.553.632,19,N,783112,Whiting School of Engineering,19/85,,,,02,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Bayesian Statistics,0
