AllDepartments,Areas,Building,CoursePrefix,Credits,DOW,DOWSort,Department,HasBio,InstructionMethod,Instructors,InstructorsFullName,IsWritingIntensive,Level,Location,MaxSeats,Meetings,OfferingName,OpenSeats,Repeatable,SSS_SectionsID,SchoolName,SeatsAvailable,SectionCoReqNotes,SectionCoRequisites,SectionDetails,SectionName,SectionRegRestrictions,Status,SubDepartment,Term,TermStartDate,Term_IDR,Term_JSS,TimeOfDay,Title,Waitlisted
EN Applied Mathematics & Statistics,Q,Hodson,EN,4.00,26,02^09:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",R. Galeeva,"Galeeva, Roza",No,Graduate,Homewood Campus,19,"TTh 9:00AM - 10:15AM, F 9:00AM - 9:50AM",EN.553.627,13,N,734813,Whiting School of Engineering,13/19,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Morning,Stochastic Processes and Applications to Finance,0
EN Applied Mathematics & Statistics,Q,Maryland,EN,4.00,26,02^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",R. Galeeva,"Galeeva, Roza",No,Graduate,Homewood Campus,25,"TTh 12:00PM - 1:15PM, F 11:00AM - 11:50AM",EN.553.628,20,N,734814,Whiting School of Engineering,20/25,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Stochastic Processes and Applications to Finance II,0
EN Applied Mathematics & Statistics,EQ,"Shaffer, Shriver Hall",EN,4.00,7,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",A. Athreya,"Athreya, Avanti P",No,Graduate,Homewood Campus,30,"MW 1:30PM - 2:45PM, T 9:00AM - 9:50AM",EN.553.630,25,N,727293,Whiting School of Engineering,25/30,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Introduction to Statistics,0
EN Applied Mathematics & Statistics,EQ,"Latrobe, Shaffer",EN,4.00,7,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",A. Athreya,"Athreya, Avanti P",No,Graduate,Homewood Campus,23,"MW 1:30PM - 2:45PM, T 10:30AM - 11:20AM",EN.553.630,15,N,727294,Whiting School of Engineering,15/23,,,,02,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Introduction to Statistics,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Shaffer",EN,4.00,7,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",A. Athreya,"Athreya, Avanti P",No,Graduate,Homewood Campus,30,"MW 1:30PM - 2:45PM, T 6:00PM - 6:50PM",EN.553.630,22,N,727295,Whiting School of Engineering,22/30,,,,03,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Introduction to Statistics,0
EN Applied Mathematics & Statistics,EQ,"Bloomberg, Maryland",EN,4.00,21,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",T. Budavari,"Budavari, Tamas",No,Graduate,Homewood Campus,30,"MW 12:00PM - 1:15PM, F 12:00PM - 12:50PM",EN.553.636,5,N,727296,Whiting School of Engineering,5/30,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Introduction to Data Science,0
EN Applied Mathematics & Statistics,EQ,"Bloomberg, Wyman Park",EN,4.00,21,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",T. Budavari,"Budavari, Tamas",No,Graduate,Homewood Campus,15,"MW 12:00PM - 1:15PM, F 1:30PM - 2:20PM",EN.553.636,4,N,727297,Whiting School of Engineering,4/15,,,,02,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Introduction to Data Science,0
EN Applied Mathematics & Statistics,EQ,"Bloomberg, Gilman",EN,4.00,21,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",T. Budavari,"Budavari, Tamas",No,Graduate,Homewood Campus,30,"MW 12:00PM - 1:15PM, F 3:00PM - 3:50PM",EN.553.636,2,N,727298,Whiting School of Engineering,2/30,,,,03,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Introduction to Data Science,0
EN Applied Mathematics & Statistics,EQ,"Bloomberg, Hackerman",EN,4.00,21,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",T. Budavari,"Budavari, Tamas",No,Graduate,Homewood Campus,30,"MW 12:00PM - 1:15PM, F 10:00AM - 10:50AM",EN.553.636,15,N,727299,Whiting School of Engineering,15/30,,,,04,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Introduction to Data Science,0
EN Applied Mathematics & Statistics,EQ,Bloomberg,EN,4.00,21,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",T. Budavari,"Budavari, Tamas",No,Graduate,Homewood Campus,18,"MW 12:00PM - 1:15PM, F 11:00AM - 11:50AM",EN.553.636,4,N,727300,Whiting School of Engineering,4/18,,,,05,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Introduction to Data Science,0
EN Applied Mathematics & Statistics,EQ,"Bloomberg, Hodson",EN,4.00,13,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",T. Budavari,"Budavari, Tamas",No,Graduate,Homewood Campus,30,"MW 12:00PM - 1:15PM, Th 7:00PM - 7:50PM",EN.553.636,11,N,727301,Whiting School of Engineering,11/30,,,,06,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Introduction to Data Science,0
EN Applied Mathematics & Statistics,EQ,Shaffer,EN,3.00,21,01^09:00:00,EN Applied Mathematics & Statistics,,In-person,S. Kushnarev,"Kushnarev, Sergey",No,Graduate,Homewood Campus,120,MWF 9:00AM - 9:50AM,EN.553.639,57,N,727302,Whiting School of Engineering,57/120,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Morning,Time Series Analysis,0
EN Applied Mathematics & Statistics,EQ,Maryland,EN,3.00,10,02^09:00:00,EN Applied Mathematics & Statistics,,In-person,J. Miller,"Miller, John C",No,Graduate,Homewood Campus,39,TTh 9:00AM - 10:15AM,EN.553.641,18,N,727303,Whiting School of Engineering,18/39,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Morning,Equity Markets and Quantitative Trading,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Shaffer",EN,4.00,21,01^15:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",D. Audley,"Audley, David",No,Graduate,Homewood Campus,35,"MW 3:00PM - 4:15PM, F 10:00AM - 10:50AM",EN.553.645,12,N,727304,Whiting School of Engineering,12/35,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Interest Rate and Credit Derivatives,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Shaffer",EN,4.00,21,01^15:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",D. Audley,"Audley, David",No,Graduate,Homewood Campus,35,"MW 3:00PM - 4:15PM, F 1:30PM - 2:20PM",EN.553.645,23,N,727305,Whiting School of Engineering,23/35,,,,02,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Interest Rate and Credit Derivatives,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Shaffer",EN,4.00,21,01^15:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",D. Audley,"Audley, David",No,Graduate,Homewood Campus,35,"MW 3:00PM - 4:15PM, F 12:00PM - 12:50PM",EN.553.645,30,N,727306,Whiting School of Engineering,30/35,,,,03,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Interest Rate and Credit Derivatives,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Shaffer",EN,4.00,21,01^15:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",D. Audley,"Audley, David",No,Graduate,Homewood Campus,35,"MW 3:00PM - 4:15PM, F 3:00PM - 3:50PM",EN.553.645,28,N,727307,Whiting School of Engineering,28/35,,,,04,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Interest Rate and Credit Derivatives,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Shaffer",EN,4.00,21,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",D. Audley,"Audley, David",No,Graduate,Homewood Campus,30,"MW 12:00PM - 1:15PM, F 11:00AM - 11:50AM",EN.553.647,3,N,727444,Whiting School of Engineering,3/30,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Quantitative Portfolio Theory and Performance Analysis,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Shaffer",EN,4.00,21,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",D. Audley,"Audley, David",No,Graduate,Homewood Campus,30,"MW 12:00PM - 1:15PM, F 12:00PM - 12:50PM",EN.553.647,16,N,727445,Whiting School of Engineering,16/30,,,,02,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Quantitative Portfolio Theory and Performance Analysis,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Shaffer",EN,4.00,21,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",D. Audley,"Audley, David",No,Graduate,Homewood Campus,30,"MW 12:00PM - 1:15PM, F 1:30PM - 2:20PM",EN.553.647,23,N,727446,Whiting School of Engineering,23/30,,,,03,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Quantitative Portfolio Theory and Performance Analysis,0
EN Applied Mathematics & Statistics,EQ,Shaffer,EN,4.00,21,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",D. Audley,"Audley, David",No,Graduate,Homewood Campus,30,"MW 12:00PM - 1:15PM, F 9:00AM - 9:50AM",EN.553.647,29,N,727447,Whiting School of Engineering,29/30,,,,04,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Quantitative Portfolio Theory and Performance Analysis,0
EN Applied Mathematics & Statistics^EN Biomedical Engineering,EQ,Hodson,EN,4.00,21,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",D. Geman,"Geman, Donald J",No,Graduate,Homewood Campus,35,"MW 1:30PM - 2:45PM, F 9:00AM - 9:50AM",EN.553.650,21,N,727341,Whiting School of Engineering,21/35,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Computational Molecular Medicine,0
EN Applied Mathematics & Statistics^EN Biomedical Engineering,EQ,Hodson,EN,4.00,21,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",D. Geman,"Geman, Donald J",No,Graduate,Homewood Campus,35,"MW 1:30PM - 2:45PM, F 1:30PM - 2:20PM",EN.553.650,10,N,727342,Whiting School of Engineering,10/35,,,,02,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Computational Molecular Medicine,0
EN Applied Mathematics & Statistics,EQ,Shaffer,EN,4.00,13,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",B. Castello,"Castello, Beryl",No,Graduate,Homewood Campus,30,"MW 1:30PM - 2:45PM, Th 4:30PM - 5:20PM",EN.553.653,8,N,727308,Whiting School of Engineering,8/30,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Mathematical Game Theory,0
EN Applied Mathematics & Statistics,EQ,Shaffer,EN,4.00,13,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",B. Castello,"Castello, Beryl",No,Graduate,Homewood Campus,30,"MW 1:30PM - 2:45PM, Th 9:00AM - 9:50AM",EN.553.653,18,N,727309,Whiting School of Engineering,18/30,,,,02,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Mathematical Game Theory,0
EN Applied Mathematics & Statistics,EQ,Remsen Hall,EN,3.00,5,01^12:00:00,EN Applied Mathematics & Statistics,,In-person,L. Younes,"Younes, Laurent L",No,Graduate,Homewood Campus,60,MW 12:00PM - 1:15PM,EN.553.662,35,N,733677,Whiting School of Engineering,35/60,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Optimization in Data Science,0
EN Applied Mathematics & Statistics^EN Robotics,EQ,Shaffer,EN,4.00,29,01^11:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",B. Castello,"Castello, Beryl",No,Graduate,Homewood Campus,20,"MWF 11:00AM - 11:50AM, Th 9:00AM - 9:50AM",EN.553.663,5,N,727448,Whiting School of Engineering,5/20,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Morning,Network Models in Operations Research,0
EN Applied Mathematics & Statistics,None,"Maryland, Shaffer",EN,4.00,29,01^10:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",D. Gnang,"Gnang, DrG Koffi",No,Graduate,Homewood Campus,20,"MWF 10:00AM - 10:50AM, Th 9:00AM - 9:50AM",EN.553.672,17,N,727241,Whiting School of Engineering,17/20,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Morning,Graph Theory,0
EN Applied Mathematics & Statistics,None,"Shaffer, Wyman Park",EN,4.00,29,01^10:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",D. Gnang,"Gnang, DrG Koffi",No,Graduate,Homewood Campus,20,"MWF 10:00AM - 10:50AM, Th 12:00PM - 12:50PM",EN.553.672,10,N,727242,Whiting School of Engineering,10/20,,,,02,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Graph Theory,0
EN Applied Mathematics & Statistics,None,Shaffer,EN,4.00,26,02^16:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",M. Micheli,"Micheli, Mario",No,Graduate,Homewood Campus,24,"TTh 4:30PM - 5:45PM, F 10:00AM - 10:50AM",EN.553.681,14,N,727344,Whiting School of Engineering,14/24,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Numerical Analysis,0
EN Applied Mathematics & Statistics,None,Shaffer,EN,3.00,10,02^15:00:00,EN Applied Mathematics & Statistics,,In-person,D. Naiman,"Naiman, Dan Q",No,Graduate,Homewood Campus,140,TTh 3:00PM - 4:15PM,EN.553.688,41,N,728047,Whiting School of Engineering,41/140,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Computing for Applied Mathematics,0
EN Applied Mathematics & Statistics,NQ,Maryland,EN,3.00,5,01^15:00:00,EN Applied Mathematics & Statistics,,In-person,R. Luke,"Luke, Rayanne A",No,Graduate,Homewood Campus,34,MW 3:00PM - 4:15PM,EN.553.692,29,N,727310,Whiting School of Engineering,29/34,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Mathematical Biology,0
EN Applied Mathematics & Statistics^EN Robotics,EQ,Maryland,EN,4.00,26,02^15:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",M. Micheli,"Micheli, Mario",No,Graduate,Homewood Campus,15,"TTh 3:00PM - 4:15PM, F 1:30PM - 2:20PM",EN.553.693,5,N,727311,Whiting School of Engineering,5/15,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Mathematical Image Analysis,0
EN Applied Mathematics & Statistics^EN Robotics,EQ,"Krieger, Maryland",EN,4.00,26,02^15:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",M. Micheli,"Micheli, Mario",No,Graduate,Homewood Campus,24,"TTh 3:00PM - 4:15PM, F 3:00PM - 3:50PM",EN.553.693,12,N,727312,Whiting School of Engineering,12/24,,,,02,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Mathematical Image Analysis,0
EN Applied Mathematics & Statistics,None,Wyman Park,EN,3.00,5,01^13:30:00,EN Applied Mathematics & Statistics,,In-person,H. Lee,"Lee, Holden",No,Graduate,Homewood Campus,30,MW 1:30PM - 2:45PM,EN.553.721,20,N,727281,Whiting School of Engineering,20/30,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Probability Theory II,0
EN Applied Mathematics & Statistics,None,Wyman Park,EN,3.00,5,01^10:30:00,EN Applied Mathematics & Statistics,,In-person,A. Athreya,"Athreya, Avanti P",No,Graduate,Homewood Campus,25,MW 10:30AM - 11:45AM,EN.553.731,17,N,727282,Whiting School of Engineering,17/25,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Morning,Statistical Theory II,0
AS Mathematics^EN Applied Mathematics & Statistics,None,Maryland,EN,3.00,10,02^10:30:00,EN Applied Mathematics & Statistics,,In-person,M. Maggioni,"Maggioni, Mauro",No,Graduate,Homewood Campus,49,TTh 10:30AM - 11:45AM,EN.553.738,14,N,728048,Whiting School of Engineering,14/49,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Morning,"High-Dimensional Approximation, Probability, and Statistical Learning",0
EN Applied Mathematics & Statistics,None,Hodson,EN,3.00,5,01^16:30:00,EN Applied Mathematics & Statistics,,In-person,J. Schmidt,"Schmidt, James",No,Graduate,Homewood Campus,39,MW 4:30PM - 5:45PM,EN.553.741,26,N,727782,Whiting School of Engineering,26/39,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Machine Learning II,0
EN Applied Mathematics & Statistics,None,Shaffer,EN,4.00,5,01^16:30:00,EN Applied Mathematics & Statistics,,In-person,"R. Galeeva, H. Geman","Galeeva, Roza; Geman, Helyette esther",No,Graduate,Homewood Campus,49,MW 4:30PM - 7:30PM,EN.553.753,39,N,727629,Whiting School of Engineering,39/49,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Commodity Markets and Green Energy Finance,0
EN Applied Mathematics & Statistics^EN Robotics,None,Hackerman,EN,3.00,5,01^13:30:00,EN Applied Mathematics & Statistics,,In-person,B. Grimmer,"Grimmer, Ben",No,Graduate,Homewood Campus,75,MW 1:30PM - 2:45PM,EN.553.762,49,N,727628,Whiting School of Engineering,49/75,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Nonlinear Optimization II,0
EN Applied Mathematics & Statistics,None,Hodson,EN,3.00,10,02^16:10:00,EN Applied Mathematics & Statistics,,"In-person, In-person",J. Spall,"Spall, James Charles",No,Graduate,Homewood Campus,25,"T 4:10PM - 6:00PM, Th 4:30PM - 5:20PM",EN.553.764,13,N,734844,Whiting School of Engineering,13/25,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,"Modeling, Simulation, and Monte Carlo",0
EN Applied Mathematics & Statistics,None,Shaffer,EN,3.00,10,02^15:00:00,EN Applied Mathematics & Statistics,,In-person,A. Basu,"Basu, Amitabh",No,Graduate,Homewood Campus,45,TTh 3:00PM - 5:00PM,EN.553.766,29,N,727691,Whiting School of Engineering,29/45,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Combinatorial Optimization,0
EN Applied Mathematics & Statistics,EQ,Ames,EN,3.00,5,01^15:00:00,EN Applied Mathematics & Statistics,,In-person,N. Loizou,"Loizou, Nicolas",No,Graduate,Homewood Campus,15,MW 3:00PM - 4:15PM,EN.553.767,4,N,733631,Whiting School of Engineering,4/15,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Iterative Algorithms in Machine Learning: Theory and Applications,N/A
EN Applied Mathematics & Statistics,None,Gilman,EN,3.00,5,01^16:30:00,EN Applied Mathematics & Statistics,,In-person,G. Eyink,"Eyink, Gregory Lawrence",No,Graduate,Homewood Campus,20,MW 4:30PM - 5:45PM,EN.553.794,7,N,734845,Whiting School of Engineering,7/20,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Turbulence Theory II,0
EN Applied Mathematics & Statistics,EQ,Hodson,EN,3.00,5,01^12:00:00,EN Applied Mathematics & Statistics,,In-person,Z. Lubberts,"Lubberts, Zachary",No,Graduate,Homewood Campus,48,MW 12:00PM - 1:15PM,EN.553.795,20,N,733632,Whiting School of Engineering,20/48,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Matrix Analysis and Linear Algebra II,0
EN Applied Mathematics & Statistics^EN Robotics,None,Hodson,EN,3.00,5,01^15:00:00,EN Applied Mathematics & Statistics,,In-person,N. Charon,"Charon, Nicolas",No,Graduate,Homewood Campus,30,MW 3:00PM - 4:15PM,EN.553.797,19,N,727749,Whiting School of Engineering,19/30,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Introduction to Control Theory and Optimal Control,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,G. Eyink,"Eyink, Gregory Lawrence",No,Graduate,Homewood Campus,10,,EN.553.800,7,Y,727728,Whiting School of Engineering,7/10,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,D. Fishkind,"Fishkind, Donniell",No,Graduate,Homewood Campus,10,,EN.553.800,9,Y,727730,Whiting School of Engineering,9/10,,,,03,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,D. Geman,"Geman, Donald J",No,Graduate,Homewood Campus,10,,EN.553.800,9,Y,727731,Whiting School of Engineering,9/10,,,,04,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,A. Basu,"Basu, Amitabh",No,Graduate,Homewood Campus,10,,EN.553.800,8,Y,727732,Whiting School of Engineering,8/10,,,,05,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,B. Grimmer,"Grimmer, Ben",No,Graduate,Homewood Campus,10,,EN.553.800,7,Y,727733,Whiting School of Engineering,7/10,,,,06,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,D. Naiman,"Naiman, Dan Q",No,Graduate,Homewood Campus,10,,EN.553.800,10,Y,727734,Whiting School of Engineering,10/10,,,,07,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,C. Priebe,"Priebe, Carey",No,Graduate,Homewood Campus,15,,EN.553.800,9,Y,727735,Whiting School of Engineering,9/15,,,,08,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,E. Scheinerman,"Scheinerman, Ed",No,Graduate,Homewood Campus,10,,EN.553.800,10,Y,727736,Whiting School of Engineering,10/10,,,,09,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,J. Wierman,"Wierman, John Charles",No,Graduate,Homewood Campus,10,,EN.553.800,10,Y,727737,Whiting School of Engineering,10/10,,,,10,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,L. Younes,"Younes, Laurent L",No,Graduate,Homewood Campus,10,,EN.553.800,8,Y,727738,Whiting School of Engineering,8/10,,,,11,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,J. Spall,"Spall, James Charles",No,Graduate,Homewood Campus,10,,EN.553.800,8,Y,727739,Whiting School of Engineering,8/10,,,,12,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,T. Budavari,"Budavari, Tamas",No,Graduate,Homewood Campus,10,,EN.553.800,9,Y,727740,Whiting School of Engineering,9/10,,,,13,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,H. Geman,"Geman, Helyette esther",No,Graduate,Homewood Campus,10,,EN.553.800,9,Y,727741,Whiting School of Engineering,9/10,,,,14,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,S. Villar,"Villar, Soledad",No,Graduate,Homewood Campus,10,,EN.553.800,5,Y,727742,Whiting School of Engineering,5/10,,,,15,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,Y. Xu,"Xu, Yanxun",No,Graduate,Homewood Campus,10,,EN.553.800,5,Y,727743,Whiting School of Engineering,5/10,,,,16,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,N. Charon,"Charon, Nicolas",No,Graduate,Homewood Campus,10,,EN.553.800,8,Y,727744,Whiting School of Engineering,8/10,,,,17,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,Y. Kevrekidis,"Kevrekidis, Yannis G",No,Graduate,Homewood Campus,10,,EN.553.800,10,Y,727746,Whiting School of Engineering,10/10,,,,19,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Dissertation Research,0
